mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_max_iter,param_n_iter_no_change,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.851478147506714,1.3463539794058133,0.0008963584899902344,6.89552696022708e-05,relu,16,0.9,0.95,"(2, 11)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (2, 11), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.88,0.9066666666666666,0.9066666666666666,0.8133333333333334,0.8908070175438596,0.04431977590382166,34
10.933047246932983,0.3389892627295076,0.0009129524230957031,7.709446783675923e-05,relu,16,0.9,0.95,"(2, 11)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (2, 11), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.88,0.9066666666666666,0.88,0.7866666666666666,0.8775087719298245,0.04965878028942915,121
7.896339416503906,0.38539200174161553,0.0010332584381103516,0.00027431631499005377,relu,16,0.9,0.95,"(3, 10)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 10), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8933333333333333,0.8933333333333333,0.92,0.8266666666666667,0.896140350877193,0.04008977306728021,10
10.010936832427978,1.6889759314882082,0.000889730453491211,4.2606780942923134e-05,relu,16,0.9,0.95,"(3, 10)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 10), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8666666666666667,0.9066666666666666,0.8666666666666667,0.84,0.8802105263157894,0.029501741031929794,98
8.455344724655152,0.4111920439463411,0.0009539604187011718,2.1173073311423025e-05,relu,16,0.9,0.95,"(4, 9)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (4, 9), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.88,0.8933333333333333,0.84,0.84,0.880140350877193,0.03978990686357229,103
12.108773231506348,0.5939228526703866,0.000977802276611328,4.9814856358313066e-05,relu,16,0.9,0.95,"(4, 9)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (4, 9), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.84,0.8666666666666667,0.8933333333333333,0.84,0.8722105263157894,0.03142449558458274,148
8.417486524581909,0.4642165587909344,0.0009241580963134765,5.053470619967705e-05,relu,16,0.9,0.95,"(5, 8)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (5, 8), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8933333333333333,0.8933333333333333,0.8533333333333334,0.8266666666666667,0.8775438596491227,0.03336545082432382,116
11.44130072593689,0.30423005873886627,0.0008963108062744141,4.263137538956285e-05,relu,16,0.9,0.95,"(5, 8)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (5, 8), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.8133333333333334,0.8828771929824561,0.036391496644252175,80
8.346387434005738,0.2950743348607187,0.001219797134399414,0.00044730503563122616,relu,16,0.9,0.95,"(6, 7)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 7), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.8933333333333333,0.8666666666666667,0.8266666666666667,0.8696140350877194,0.024720885733393958,157
11.579287910461426,0.5627661153581179,0.0009743213653564453,0.00023907763941875026,relu,16,0.9,0.95,"(6, 7)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 7), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8666666666666667,0.8933333333333333,0.8666666666666667,0.8666666666666667,0.8855087719298245,0.026450555508994125,70
7.9803996086120605,0.3674344039061765,0.0008745193481445312,5.3552230868544976e-05,relu,16,0.9,0.95,"(7, 6)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (7, 6), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8933333333333333,0.8933333333333333,0.9333333333333333,0.84,0.8962105263157895,0.032160263501352954,5
11.157380437850952,0.36148278775143383,0.0009006977081298829,7.99404945411543e-05,relu,16,0.9,0.95,"(7, 6)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (7, 6), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.88,0.88,0.8666666666666667,0.88,0.8855438596491227,0.018490129465683583,66
7.715511226654053,0.2919224714071058,0.0009182453155517578,6.589565186309763e-05,relu,16,0.9,0.95,"(8, 5)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (8, 5), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8666666666666667,0.9066666666666666,0.88,0.84,0.888140350877193,0.03659526330550022,51
11.054883241653442,0.3998645038390072,0.0008778572082519531,6.589882625681111e-05,relu,16,0.9,0.95,"(8, 5)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (8, 5), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8933333333333333,0.8666666666666667,0.8933333333333333,0.8,0.8775087719298245,0.044364588153796895,121
8.211492538452148,0.4577777911507418,0.0008419036865234375,3.578293550661391e-05,relu,16,0.9,0.95,"(9, 4)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (9, 4), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.88,0.8666666666666667,0.8933333333333333,0.8266666666666667,0.8722807017543861,0.02497693611399027,145
